month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,source_file,source_row_number,month_date,failure_reason,remaining_lease_years,remaining_lease_months,remaining_lease_recomputed,remaining_lease_as_of_date
2016-05,SENGKANG,5 ROOM,203E,COMPASSVALE RD,10 TO 12,110.0,Improved,2000,83,465000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25100,2016-05-01,DUPLICATE_LOWER_PRICE,72,6,72 years 06 months,2026-07-18
2016-05,SENGKANG,EXECUTIVE,302C,ANCHORVALE LINK,13 TO 15,130.0,Apartment,2001,84,573000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25125,2016-05-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-05,TOA PAYOH,3 ROOM,115,POTONG PASIR AVE 1,10 TO 12,67.0,New Generation,1984,67,300000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25299,2016-05-01,DUPLICATE_LOWER_PRICE,56,6,56 years 06 months,2026-07-18
2016-05,TOA PAYOH,4 ROOM,79B,TOA PAYOH CTRL,04 TO 06,91.0,Model A,2009,91,585000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25316,2016-05-01,DUPLICATE_LOWER_PRICE,81,6,81 years 06 months,2026-07-18
2016-05,YISHUN,3 ROOM,719,YISHUN ST 71,01 TO 03,64.0,Simplified,1987,70,268000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25472,2016-05-01,DUPLICATE_LOWER_PRICE,59,6,59 years 06 months,2026-07-18
2016-05,YISHUN,4 ROOM,448,YISHUN RING RD,07 TO 09,92.0,Model A,2012,95,380000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25525,2016-05-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-06,BEDOK,3 ROOM,4,BEDOK STH AVE 1,07 TO 09,65.0,Improved,1976,58,295000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25677,2016-06-01,DUPLICATE_LOWER_PRICE,48,6,48 years 06 months,2026-07-18
2016-06,BUKIT MERAH,3 ROOM,141,JLN BT MERAH,10 TO 12,67.0,New Generation,1979,61,318000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25859,2016-06-01,DUPLICATE_LOWER_PRICE,51,6,51 years 06 months,2026-07-18
2016-06,BUKIT PANJANG,4 ROOM,455,SEGAR RD,10 TO 12,93.0,Premium Apartment,2012,95,394000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",25947,2016-06-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-06,CHOA CHU KANG,3 ROOM,26,TECK WHYE LANE,04 TO 06,74.0,New Generation,1979,61,278000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26007,2016-06-01,DUPLICATE_LOWER_PRICE,51,6,51 years 06 months,2026-07-18
2016-06,CHOA CHU KANG,5 ROOM,672B,CHOA CHU KANG CRES,07 TO 09,124.0,Premium Apartment,2000,82,425000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26076,2016-06-01,DUPLICATE_LOWER_PRICE,72,6,72 years 06 months,2026-07-18
2016-06,CLEMENTI,3 ROOM,705,CLEMENTI WEST ST 2,07 TO 09,67.0,New Generation,1980,63,290000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26101,2016-06-01,DUPLICATE_LOWER_PRICE,52,6,52 years 06 months,2026-07-18
2016-06,HOUGANG,3 ROOM,124,HOUGANG AVE 1,10 TO 12,67.0,New Generation,1981,64,300500.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26221,2016-06-01,DUPLICATE_LOWER_PRICE,53,6,53 years 06 months,2026-07-18
2016-06,HOUGANG,4 ROOM,637,HOUGANG AVE 8,07 TO 09,84.0,Simplified,1987,70,320000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26231,2016-06-01,DUPLICATE_LOWER_PRICE,59,6,59 years 06 months,2026-07-18
2016-06,JURONG EAST,3 ROOM,210,JURONG EAST ST 21,07 TO 09,67.0,New Generation,1983,66,303000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26318,2016-06-01,DUPLICATE_LOWER_PRICE,55,6,55 years 06 months,2026-07-18
2016-06,JURONG WEST,5 ROOM,676B,JURONG WEST ST 64,01 TO 03,110.0,Premium Apartment,2008,91,400000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26432,2016-06-01,DUPLICATE_LOWER_PRICE,80,6,80 years 06 months,2026-07-18
2016-06,JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,01 TO 03,130.0,Apartment,2001,84,505000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26467,2016-06-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-06,PUNGGOL,4 ROOM,604A,PUNGGOL RD,13 TO 15,93.0,Model A,2012,95,468000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26640,2016-06-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-06,PUNGGOL,4 ROOM,612D,PUNGGOL DR,13 TO 15,93.0,Model A,2012,95,450000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26633,2016-06-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-06,PUNGGOL,4 ROOM,615B,EDGEFIELD PLAINS,01 TO 03,92.0,Model A,2012,95,420000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26619,2016-06-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-06,PUNGGOL,4 ROOM,647,PUNGGOL CTRL,07 TO 09,90.0,Premium Apartment,2005,87,395000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26606,2016-06-01,DUPLICATE_LOWER_PRICE,77,6,77 years 06 months,2026-07-18
2016-06,SEMBAWANG,4 ROOM,467,ADMIRALTY DR,04 TO 06,102.0,Premium Apartment,2001,84,361000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26750,2016-06-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-06,SEMBAWANG,4 ROOM,510A,WELLINGTON CIRCLE,07 TO 09,90.0,Model A,2004,87,370000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26754,2016-06-01,DUPLICATE_LOWER_PRICE,76,6,76 years 06 months,2026-07-18
2016-06,SEMBAWANG,4 ROOM,510A,WELLINGTON CIRCLE,07 TO 09,90.0,Model A,2004,87,360000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26749,2016-06-01,DUPLICATE_LOWER_PRICE,76,6,76 years 06 months,2026-07-18
2016-06,SEMBAWANG,5 ROOM,353A,ADMIRALTY DR,07 TO 09,110.0,Improved,2002,84,460168.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26776,2016-06-01,DUPLICATE_LOWER_PRICE,74,6,74 years 06 months,2026-07-18
2016-06,SENGKANG,4 ROOM,211B,COMPASSVALE LANE,10 TO 12,93.0,Model A,2013,95,432000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26835,2016-06-01,DUPLICATE_LOWER_PRICE,85,6,85 years 06 months,2026-07-18
2016-06,SENGKANG,4 ROOM,273D,COMPASSVALE LINK,13 TO 15,90.0,Premium Apartment,2009,92,540000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",26857,2016-06-01,DUPLICATE_LOWER_PRICE,81,6,81 years 06 months,2026-07-18
2016-06,TAMPINES,4 ROOM,871,TAMPINES ST 84,04 TO 06,104.0,Model A,1988,71,398000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27013,2016-06-01,DUPLICATE_LOWER_PRICE,60,6,60 years 06 months,2026-07-18
2016-06,TAMPINES,EXECUTIVE,894,TAMPINES ST 81,07 TO 09,146.0,Maisonette,1989,71,680000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27105,2016-06-01,DUPLICATE_LOWER_PRICE,61,6,61 years 06 months,2026-07-18
2016-06,TOA PAYOH,4 ROOM,84B,LOR 2 TOA PAYOH,04 TO 06,105.0,Model A,1997,79,613000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27159,2016-06-01,DUPLICATE_LOWER_PRICE,69,6,69 years 06 months,2026-07-18
2016-06,WOODLANDS,4 ROOM,105,WOODLANDS ST 13,04 TO 06,91.0,New Generation,1985,67,322500.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27195,2016-06-01,DUPLICATE_LOWER_PRICE,57,6,57 years 06 months,2026-07-18
2016-06,WOODLANDS,4 ROOM,577,WOODLANDS DR 16,07 TO 09,91.0,Model A,2000,83,346688.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27208,2016-06-01,DUPLICATE_LOWER_PRICE,72,6,72 years 06 months,2026-07-18
2016-06,WOODLANDS,4 ROOM,665,WOODLANDS RING RD,07 TO 09,85.0,Model A2,2000,83,350000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27215,2016-06-01,DUPLICATE_LOWER_PRICE,72,6,72 years 06 months,2026-07-18
2016-06,WOODLANDS,5 ROOM,539,WOODLANDS DR 16,10 TO 12,121.0,Improved,2000,83,445000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27266,2016-06-01,DUPLICATE_LOWER_PRICE,72,6,72 years 06 months,2026-07-18
2016-06,YISHUN,4 ROOM,445,YISHUN AVE 11,07 TO 09,92.0,Model A,2012,95,405000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27365,2016-06-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-06,YISHUN,4 ROOM,445,YISHUN AVE 11,10 TO 12,92.0,Model A,2012,95,400000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27364,2016-06-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-07,ANG MO KIO,3 ROOM,534,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,62,295000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27411,2016-07-01,DUPLICATE_LOWER_PRICE,52,6,52 years 06 months,2026-07-18
2016-07,BEDOK,3 ROOM,44,CHAI CHEE ST,10 TO 12,68.0,New Generation,1980,62,308000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27503,2016-07-01,DUPLICATE_LOWER_PRICE,52,6,52 years 06 months,2026-07-18
2016-07,BUKIT MERAH,5 ROOM,14,TELOK BLANGAH CRES,10 TO 12,119.0,Improved,1999,82,673000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27723,2016-07-01,DUPLICATE_LOWER_PRICE,71,6,71 years 06 months,2026-07-18
2016-07,CENTRAL AREA,3 ROOM,533,UPP CROSS ST,13 TO 15,60.0,Improved,1980,63,485000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27796,2016-07-01,DUPLICATE_LOWER_PRICE,52,6,52 years 06 months,2026-07-18
2016-07,CLEMENTI,3 ROOM,307,CLEMENTI AVE 4,04 TO 06,67.0,New Generation,1979,62,318000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27873,2016-07-01,DUPLICATE_LOWER_PRICE,51,6,51 years 06 months,2026-07-18
2016-07,CLEMENTI,4 ROOM,381,CLEMENTI AVE 5,04 TO 06,91.0,New Generation,1981,64,460000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27890,2016-07-01,DUPLICATE_LOWER_PRICE,53,6,53 years 06 months,2026-07-18
2016-07,CLEMENTI,4 ROOM,716,CLEMENTI WEST ST 2,07 TO 09,91.0,New Generation,1981,64,460000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",27891,2016-07-01,DUPLICATE_LOWER_PRICE,53,6,53 years 06 months,2026-07-18
2016-07,PUNGGOL,5 ROOM,132,EDGEDALE PLAINS,16 TO 18,111.0,Premium Apartment,2003,86,425000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",28324,2016-07-01,DUPLICATE_LOWER_PRICE,75,6,75 years 06 months,2026-07-18
2016-07,SEMBAWANG,5 ROOM,354C,ADMIRALTY DR,13 TO 15,113.0,Improved,2001,84,463000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",28447,2016-07-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-07,SEMBAWANG,5 ROOM,588C,MONTREAL DR,13 TO 15,110.0,Improved,2003,85,445000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",28445,2016-07-01,DUPLICATE_LOWER_PRICE,75,6,75 years 06 months,2026-07-18
2016-07,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67.0,Improved,1971,54,310000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",28737,2016-07-01,DUPLICATE_LOWER_PRICE,43,6,43 years 06 months,2026-07-18
2016-07,TOA PAYOH,4 ROOM,146,LOR 2 TOA PAYOH,31 TO 33,91.0,Model A,2006,88,735000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",28768,2016-07-01,DUPLICATE_LOWER_PRICE,78,6,78 years 06 months,2026-07-18
2016-07,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,90.0,Model A,2001,83,360000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",28824,2016-07-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-08,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,60,330000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",28999,2016-08-01,DUPLICATE_LOWER_PRICE,50,6,50 years 06 months,2026-07-18
2016-08,BEDOK,4 ROOM,220A,BEDOK CTRL,04 TO 06,97.0,Model A,2010,92,598000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",29151,2016-08-01,DUPLICATE_LOWER_PRICE,82,6,82 years 06 months,2026-07-18
2016-08,BUKIT BATOK,3 ROOM,247,BT BATOK EAST AVE 5,07 TO 09,73.0,Model A,1985,67,277000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",29227,2016-08-01,DUPLICATE_LOWER_PRICE,57,6,57 years 06 months,2026-07-18
2016-08,BUKIT BATOK,4 ROOM,206,BT BATOK ST 21,10 TO 12,104.0,Model A,1983,66,461000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",29266,2016-08-01,DUPLICATE_LOWER_PRICE,55,6,55 years 06 months,2026-07-18
2016-08,CHOA CHU KANG,4 ROOM,613,CHOA CHU KANG ST 62,04 TO 06,108.0,Model A,1996,78,345000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",29466,2016-08-01,DUPLICATE_LOWER_PRICE,68,6,68 years 06 months,2026-07-18
2016-08,CHOA CHU KANG,5 ROOM,568,CHOA CHU KANG ST 52,04 TO 06,129.0,Improved,1995,77,432000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",29520,2016-08-01,DUPLICATE_LOWER_PRICE,67,6,67 years 06 months,2026-07-18
2016-08,KALLANG/WHAMPOA,3 ROOM,33,JLN BAHAGIA,04 TO 06,56.0,Standard,1970,52,230000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",29949,2016-08-01,DUPLICATE_LOWER_PRICE,42,6,42 years 06 months,2026-07-18
2016-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,56,320000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",29965,2016-08-01,DUPLICATE_LOWER_PRICE,46,6,46 years 06 months,2026-07-18
2016-08,KALLANG/WHAMPOA,5 ROOM,103,JLN RAJAH,07 TO 09,135.0,Model A,1984,66,700000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30006,2016-08-01,DUPLICATE_LOWER_PRICE,56,6,56 years 06 months,2026-07-18
2016-08,PUNGGOL,4 ROOM,601C,PUNGGOL CTRL,10 TO 12,93.0,Model A,2012,94,448000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30122,2016-08-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-08,PUNGGOL,4 ROOM,615B,EDGEFIELD PLAINS,13 TO 15,92.0,Model A,2012,95,435000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30110,2016-08-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-08,SENGKANG,4 ROOM,436B,FERNVALE RD,16 TO 18,96.0,Model A,2010,92,441888.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30350,2016-08-01,DUPLICATE_LOWER_PRICE,82,6,82 years 06 months,2026-07-18
2016-08,SERANGOON,3 ROOM,209,SERANGOON CTRL,07 TO 09,64.0,Simplified,1985,68,355000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30439,2016-08-01,DUPLICATE_LOWER_PRICE,57,6,57 years 06 months,2026-07-18
2016-08,TAMPINES,3 ROOM,113,TAMPINES ST 11,07 TO 09,75.0,Model A,1982,64,335000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30493,2016-08-01,DUPLICATE_LOWER_PRICE,54,6,54 years 06 months,2026-07-18
2016-08,TAMPINES,4 ROOM,168B,SIMEI LANE,10 TO 12,94.0,DBSS,2011,93,618000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30553,2016-08-01,DUPLICATE_LOWER_PRICE,83,6,83 years 06 months,2026-07-18
2016-08,TAMPINES,4 ROOM,498J,TAMPINES ST 45,07 TO 09,106.0,Premium Apartment,1997,79,432000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30530,2016-08-01,DUPLICATE_LOWER_PRICE,69,6,69 years 06 months,2026-07-18
2016-08,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,04 TO 06,67.0,Improved,1970,52,308000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30601,2016-08-01,DUPLICATE_LOWER_PRICE,42,6,42 years 06 months,2026-07-18
2016-08,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,07 TO 09,68.0,Improved,1969,51,290000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30594,2016-08-01,DUPLICATE_LOWER_PRICE,41,6,41 years 06 months,2026-07-18
2016-08,WOODLANDS,3 ROOM,149,WOODLANDS ST 13,04 TO 06,68.0,New Generation,1985,67,260000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30641,2016-08-01,DUPLICATE_LOWER_PRICE,57,6,57 years 06 months,2026-07-18
2016-08,YISHUN,3 ROOM,263,YISHUN ST 22,10 TO 12,64.0,Simplified,1986,68,280000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30762,2016-08-01,DUPLICATE_LOWER_PRICE,58,6,58 years 06 months,2026-07-18
2016-08,YISHUN,3 ROOM,263,YISHUN ST 22,10 TO 12,64.0,Simplified,1986,68,277000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30760,2016-08-01,DUPLICATE_LOWER_PRICE,58,6,58 years 06 months,2026-07-18
2016-08,YISHUN,4 ROOM,448,YISHUN RING RD,04 TO 06,92.0,Model A,2012,95,375000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30812,2016-08-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-08,YISHUN,4 ROOM,450,YISHUN RING RD,10 TO 12,97.0,Model A,2012,95,408000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30826,2016-08-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-09,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,63,272000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30853,2016-09-01,DUPLICATE_LOWER_PRICE,53,6,53 years 06 months,2026-07-18
2016-09,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,59,280000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30855,2016-09-01,DUPLICATE_LOWER_PRICE,49,6,49 years 06 months,2026-07-18
2016-09,ANG MO KIO,3 ROOM,310C,ANG MO KIO AVE 1,28 TO 30,70.0,Model A,2012,95,505000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30902,2016-09-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-09,ANG MO KIO,3 ROOM,635,ANG MO KIO AVE 6,10 TO 12,68.0,New Generation,1980,63,315000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30876,2016-09-01,DUPLICATE_LOWER_PRICE,52,6,52 years 06 months,2026-07-18
2016-09,BEDOK,4 ROOM,524,BEDOK NTH ST 3,07 TO 09,92.0,New Generation,1979,61,383000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",30993,2016-09-01,DUPLICATE_LOWER_PRICE,51,6,51 years 06 months,2026-07-18
2016-09,BUKIT BATOK,3 ROOM,533,BT BATOK ST 51,04 TO 06,60.0,Improved,1988,70,255000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31089,2016-09-01,DUPLICATE_LOWER_PRICE,60,6,60 years 06 months,2026-07-18
2016-09,CLEMENTI,3 ROOM,426,CLEMENTI AVE 3,07 TO 09,67.0,New Generation,1978,60,350000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31396,2016-09-01,DUPLICATE_LOWER_PRICE,50,6,50 years 06 months,2026-07-18
2016-09,CLEMENTI,3 ROOM,611,CLEMENTI WEST ST 1,07 TO 09,74.0,Model A,1983,66,290000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31386,2016-09-01,DUPLICATE_LOWER_PRICE,55,6,55 years 06 months,2026-07-18
2016-09,CLEMENTI,3 ROOM,704,WEST COAST RD,10 TO 12,67.0,New Generation,1980,63,270000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31382,2016-09-01,DUPLICATE_LOWER_PRICE,52,6,52 years 06 months,2026-07-18
2016-09,JURONG EAST,4 ROOM,22,TEBAN GDNS RD,37 TO 39,92.0,Model A,2013,96,445000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31555,2016-09-01,DUPLICATE_LOWER_PRICE,85,6,85 years 06 months,2026-07-18
2016-09,JURONG WEST,5 ROOM,177,YUNG SHENG RD,13 TO 15,116.0,Improved,2001,83,480000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31679,2016-09-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-09,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,07 TO 09,65.0,Improved,1974,56,264000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31708,2016-09-01,DUPLICATE_LOWER_PRICE,46,6,46 years 06 months,2026-07-18
2016-09,PASIR RIS,EXECUTIVE,466,PASIR RIS ST 41,04 TO 06,148.0,Maisonette,1992,75,650000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31826,2016-09-01,DUPLICATE_LOWER_PRICE,64,6,64 years 06 months,2026-07-18
2016-09,PUNGGOL,4 ROOM,614A,EDGEFIELD PLAINS,10 TO 12,92.0,Model A,2012,95,465000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31861,2016-09-01,DUPLICATE_LOWER_PRICE,84,6,84 years 06 months,2026-07-18
2016-09,PUNGGOL,5 ROOM,126A,EDGEDALE PLAINS,04 TO 06,110.0,Improved,2003,85,420000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31869,2016-09-01,DUPLICATE_LOWER_PRICE,75,6,75 years 06 months,2026-07-18
2016-09,QUEENSTOWN,3 ROOM,169,STIRLING RD,10 TO 12,60.0,Improved,1970,52,285600.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31900,2016-09-01,DUPLICATE_LOWER_PRICE,42,6,42 years 06 months,2026-07-18
2016-09,SEMBAWANG,4 ROOM,482,ADMIRALTY LINK,10 TO 12,87.0,Model A2,2004,86,350000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31942,2016-09-01,DUPLICATE_LOWER_PRICE,76,6,76 years 06 months,2026-07-18
2016-09,SEMBAWANG,EXECUTIVE,341A,SEMBAWANG CL,10 TO 12,131.0,Premium Apartment,2001,83,490000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31974,2016-09-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-09,SEMBAWANG,EXECUTIVE,503A,CANBERRA LINK,07 TO 09,130.0,Apartment,2001,83,492900.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",31975,2016-09-01,DUPLICATE_LOWER_PRICE,73,6,73 years 06 months,2026-07-18
2016-09,SENGKANG,4 ROOM,271A,SENGKANG CTRL,10 TO 12,93.0,Premium Apartment,2010,92,480000.0,"Resale Flat Prices (Based on Registration Date), From Jan 2015 to Dec 2016.csv",32045,2016-09-01,DUPLICATE_LOWER_PRICE,82,6,82 years 06 months,2026-07-18
